 Mobile Number  ,name, State  , Telephone  , City  , Email  , Telephone 2  , Country  , Address  , Website 
 09899801636 , Rajus Rural Social Welfare Society Society,Delhi, 011-26304271 , Delhi , uccvivek02sharma@gmail.com ,, India ," J-3/31-B, Khirki Extn., Malviya Nagar, New Delhi-110017", NO website is listed 
 9672118806 , Rajyoga Education And Research Foundation Society,Delhi, 02974-228102 , New Delhi , accounts.abu@bkivv.org ,, India ," Pandav Bhawan, 25, Guru Gobind Singh Marg, New Rohtak Road, Karol Bagh, New Delhi-110005", http://brahmakumaris.com
 09910755515 , Ram Agro Marketing Cooperative Society Limited Cooperative Society,Delhi, 011-23940642 , New Delhi , mayankmittal85@yahoo.com ,, India ," a5/5 krishna nagar, delhi-110051", http://ramcosociety.in
 9956538827 , Ram Naresh Educational And Social Welfare Mission Society,Delhi, 0000-0000000 , Delhi , q.00@rediffmail.com ,, India ," Add- W2- 1272, G.F. B/P Nangal Rai, New Delhi-46.", NO website is listed 
 9899441519 , Ram Pradhan Singh Memorial Educational Society Society,Delhi, 0000-000000 , New Delhi , rampsmesociety@ymail.com , 9899441519 , India ," A-2/185, SAFDARJUNG ENCLAVE, NEW DELHI (INDIA)", NO website is listed 
 9911658532 , Rama Shree Balajee Foundation Trust,Delhi, 011-22750353 , Pandav Nagar , ngoexperts@gmail.com , 9911658532 , India , F 277 A Street No 4A Janta Garden Pandav Nagar Delhi 110091, NO website is listed 
 9911658532 , Ramashreebalajee Foundation Trust,Delhi, 011-22750353 , Delhi , ramashreengo2011@gmail.com ,, India , F 277 A Street No 4A Janta Garden Pandav Nagar, http://www.ramashreebalajee.org
 9911320980 , Ramchander Memorial Educational Charitable Society Society,Delhi, 011-45575171 , New Delhi , tslinstitute@gmail.com ,, India ," TSL Institute, K-1, Raja Puri Main Road, Opposite sec-5, Dwarka, New Delhi", NO website is listed 
 09310009397 , Rana Computer Educational Society Society,Delhi, 011-32671916 , Delhi , rana_computer2008@rediffmail.com ,, India , h.no 169 st.no 9 jafrabad delhi 110053, NO website is listed 
 9811272649 , Rang Saptak Society,Delhi, 011-27045016 , New Delhi , rangsaptak.surendrasharma@gmail.com ,, India ," B-7/7, Sector-4, Rohini, Delhi - 110085", NO website is listed 
 9810579160 , Rangbhoomi Society,Delhi, 011-26867636 , Delhi , rangbhoomi@yahoo.com ,, India ," rangbhoomi g - 16 b, aruna park shakarpur", NO website is listed 
 9250860339 , Rao Dalchand Social Welfare And Development Societ Society,Delhi, 011-28012307 , New Delhi , raodalchandsociety@rediffmail.com ,, India ," KH.NO.436,VILLAGE & POST OFFICE RAJOKARI NEW DELHI-110038", NO website is listed 
 9313118169 , Rara Foundation Trust,Delhi, 011-32099000 , New Delhi , info@raracrafts.org ,, India ," 124, Somdutt Chambers-II, Bhikaji Cama Place, New Delhi-110066", http://raracrafts.org
 9811057786 , Rashida Begum Muslim Mahavidyalaya Trust,Delhi, 011-24352276 , New Delhi , kamalfaruqui@hotmail.com ,, India ," 211 DELHICHAMBER, DELHI GATE, NEW DELHI-110002", http://rbmm.org
 9718843055 , Rashtriya Gramin Jan Vikas Yojna Trust,Delhi, 011-25279322 , Peeragarhi , dharmendra.rgjvy@gmail.com ,, India ," 487/12,ABHISHEK BUSINESS CENTRE,PEERAGARHI CHOWK NEW DELHI-110087", http://www.manasmdc.org
 9813872000 , Rashtriya Jaat Mahasangh Society,Delhi, 0180-3257855 , Delhi , jaatmahasangh@gmail.com ,, India ," 1201,Village Karala, Delhi", NO website is listed 
 09810778603 , Rashtriya Jan Kalyan Samiti Society,Delhi, 011-22472260 , New Delhi , rashtriyajankalyansamiti@gmail.com ,, India ," H.No.400, Shanker Marg, Fazal Pur, Gali No.2, Mandawali , Delhi-92", NO website is listed 
 9718843055 , Rashtriya Jan Vikas Yojna Trust,Delhi, 011-25255885 , New Delhi , www.rjvy@gmail.com ,, India ," A-594,JWALAPURI,SUNDER VIHAR,NEW DELHI-110087", http://www.rjvy.org
 09355955201 , Rashtriya Kissan Sangathan Society,Delhi, 011-2158928 , New Delhi , puneet_thind2000@yahoo.com ,, India ," C-93, Anand Vihar, New Delhi-110092 ph.011-2158928, 2153819", NO website is listed 
 9411465155 , Rashtriya Manvadhikar Suraksha Sansthan Society,Delhi, 05683-244402 , Delhi , nhrpi.webs@gmail.com ,, India ," H.NO.243 F/F, SECTOR -16 ROHINI DELHI 1100083", http://www.nhrpd.webs.com
 9313567966 , Rashtriya Sarvshakti Sewa Sansthan Society,Delhi, 011-26046667 , New Delhi , rsssindiango@gmail.com ,, India , Rashtriya Sarvshakti Sewa Sansthan Add.L-1 2112/11 Asthal Mandir Road Sangam Vihar New Delhi Pin Cod: 110062. Phone No 01126046667 Mob No.9313567966 Email Id rsssindiango@gmail.com, http://www.sarvshakti.org
 09818192497 , Rasikapriy A Society,Delhi, 011-27855812 , Delhi , rasikapriyarohini@yahoo.co.in , 09818192497 , India ," Dr T V MANIKANDAN FLAT NO- 614, MODERN APPARTMENTS SEC-15, ROHINI, DELHI-110089", http://www.rasikapriya.wordpress.com
 9868268418 , Rasta Society,Delhi, 011-22478418 , Delhi , kcpant60@yahoo.co.in ,, India ," RASTA E-169, Shanti Marg, West Vinod Nagar Delhi-110092", http://rasta.org.in
 8800205757 , Rationale Observation A Society Of Harmonious And Noble Interest Roshni Society,Delhi, 011-24655533 , Delhi , khugsalmukesh@gmail.com ,, India , g 252 aya nagar phase 6, http://www.roshni.org.in
 09310711999 , Rattan Charitable Trust Trust,Delhi, 011-47035245 , New Delhi , cbrathi@hanishrathi.co.in , 09310711999 , India , B 215 PRASHANT VIHAR NEW DELHI 110085, http://hanishrathi.co.in
 8800414130 , Raushan Foundation Trust,Delhi, 011-64646466 , New Delhi , info@raushanfoundation.in ,, India , F1/249B Sangam Vihar New Delhi 110062, http://raushanfoundation.in
 8800586692 , Ravi Shankar Institute For Music And Performing Arts Trust,Delhi, 011-26877241 , Delhi , shukti.rimpa@gmail.com ,, India ," 7, Rizal marg, Chanakyapuri New delhi - 110021", http://www.ravishankarfoundation.in
 9811447613 , Reacha Society,Delhi, 0120-4101819 , N Delhi , nikhil@reacha.org ,, India , REACHA Uditayan Manava Bharati India International School Panchsheel Park South N Delhi 17, http://www.reacha.org
 9811178611 , Real Cause Society,Delhi, 011-65688587 , New Delhi , realcause_ngo@yahoo.com ,, India , 174 first floor street no 38 zakir nagar okhla new delhi, http://realcause.org
 09811575472 , Real Life Trust,Delhi, 011-42868168 , Delhi , realeducation1@gmail.com ,, India ," S-553-554,Gautam Complex G-7, Real Life Home, School Block-II, Shakarpur, Delhi-110092", http://www.reallifegroup.org
 9958480855 , Recreative Movement Of Patriot Society Society,Delhi, 011-28535797 , New Delhi , rm_patriotsasia2006@yahoo.co.in ,, India ," FF-103,LSC Pankaj Tower, VikasPuri, New Delhi-110018", NO website is listed 
 9953466441 , Red Gift Organization Society,Delhi, 99534-66441 , Delhi , anurag_annu14@yahoo.co.in ,, India ," 4801,Gali Dr. Mitra, Roshanara Road, Subzi Mandi, Delhi 110007", NO website is listed 
 9540908250 , Rehab India Foundation Trust,Delhi, 011-29946637 , New Delhi , contact@rehabindiafoundation.org , 9540908250 , India ," N-44,Hilal Homes Groud Floor,Second Stage,Jamia Nagar , New Delhi-110025", http://www.rehabindiafoundation.org
 9866577225 , Remedia Trust Trust,Delhi, 011-22758073 , Delhi , pavan@remediatrust.org ,, India ," REMEDIA Trust 157, Sahayog Appartments, Mayur Vihar - Phase I New Delhi - 110091", http://www.remediatrust.org
 09873540954 , Renaissance Trust Society,Delhi,India,, mohit.tript78@gmail.com ,, India ," F-9/B-1, Gali no.-4, IIIrd Floor, Samaspur Garden, Pandav Nagar, Delhi-110091", NO website is listed 
 9818433660 , Requisite Service Society For Rural Education Development Society,Delhi, 011-98184336 , Delhi , ashishwise@gmail.com ,, India ," B-117/13, AMRITPURI, OPP. ISCON TEMPLE, EAST OF KAILASH, NEW DELHI-110065", NO website is listed 
 9871727415 , Reshukajansewasamiti Guruganv Kanpur Dehat Society,Delhi,India,, rwadakshinpuri@yahoo.com ,, India , 9/277 dakshin puri extension new delhi, NO website is listed 
 9810007524 , Respond Section 25 Company,Delhi, 011-65422890 , New Delhi , kuldip.nar@responsenet.org ,, India ," C2/2200, Vasant Kunj New Delhi - 110070", http://www.responsenet.org
 9911346644 , Responsenet Development Services Society,Delhi, 011-22564616 , Delhi , CELLWAYINDIA@REDIFFMAIL.COM ,, India ," 97-A, DDA FLATS, SHASTRI PARK, DELHI-110053", NO website is listed 
 7428231023 , Rg Charitable Trust Society,Delhi, 011-43024666 , Delhi , salildash40@yahoo.co.in ,, India ," RG Foundation, U-188, Shakarpur, Near Laxmi Nagar Metro Station, Delhi-110092", http://www.rgfoundation.in
 9811785664 , Rgncs Society,Delhi, 011-23854786 , Delhi , rheaeduindia@gmail.com ,, India ," 878,PUNJABI MOHALLA,SHORA KOTHI,SUBZI MANDI,GHANTA GHAR,DELHI-110007", NO website is listed 
 9911494737 , Rhythm Cultural Association Society,Delhi, 011-32413665 , New Delhi , rhythmoflife@live.in ,, India , C-41B Kalkaji New Delhi- 110019, NO website is listed 
 9868166106 , Rifahul Muslimeen Educational Trust Society,Delhi, 011-22183475 , Delhi , president_rado@rediffmail.com ,, India ," 108, House No.74, Gali No.01, Village Garhi Mandu, Near Bhajanpura Delhi - 110053", http://www.radoindia.in
 8750406027 , Right Track Society,Delhi,India,, rightvisionruralsociety@gmail.com ,, India ," 9,Gali No. 5, Deep Enclave, Vikas Nagar, New Delhi", http://www.rvrs.org
 8756235984 , Right Vision Rural And Urban Society Society,Delhi, 011-25369458 , Nct Of Delhi , rvsewasociety@gmail.com ,, India ," 9, Gali No. 5, Deep Enclave, Vikas Nagar, Uttam Nagar, New Delhi", http://www.rvssociety.org
 8750406027 , Right Vision Sewa Society Society,Delhi, 011-25345692 , Nct Of Delhi , rightvisionclub@gmail.com ,, India , 9 G. N. 5 Deep Enclave Vikas nagar Uttam nagar New Delhi, http://www.rightvclub.org
 07838675011 , Right Vision Youth Club Society,Delhi,India,, foundationrightvision@gmail.com ,, India ," RZ-W- 17, Kh No. 10/15,NANDA BLOCK,MAHAVIR ENCLAVE, NEW DELHI-110045", NO website is listed 
 9212261779 , Rising Star Educational Society Society,Delhi, 011-25894568 , Nct Of Delhi , risingpeoplefoundation06@gmail.com ,, India ," RZ 21, B/6, Durga park, Gali No. 3, New Delhi 110045", NO website is listed 
 9811553112 , Rms Infinity Professionals Education And Development Society Society,Delhi, 011-32595287 , Delhi , rmesamudai@gmail.com ,, India ," basti vikas kendra, biw colony, ntpc gate no. 1, badarpur new delhi44", NO website is listed 
 9911373373 , Rock Solid Social Service Organisation Trust,Delhi, 011-27678982 , Delhi , gurmeeta_s@yahoo.co.in ,, India ," A-1`/A124 KASHEWPURAM,DELHI-110035", NO website is listed 
 9868234495 , Rohtash Memorial Educational Society Society,Delhi, 011-27555371 , Rohini , sanmig_ca@yahoo.co.in ,, India ," G-21,R.G.COMPLEX-II,SECTOR-14,ROHINI,", NO website is listed 
 9868234495 , Rohtash Memorial Educational Society Society,Delhi, 011-27555371 , Rohini , sanmig_ca@yahoo.co.in ,, India ," G-21,R.G.COMPLEX-II,SECTOR-14,ROHINI,", NO website is listed 
 9810684658 , Rojagarlaxi Talim And Computer Shaixanik Samiti Society,Delhi, 011-22963067 , Delhi , rohtash40460@rediffmail.com ,, India ," B-101/2, B-Block, Nehru Vihar,", NO website is listed 
 9971217291 , Root Foundation Society,Delhi, 011-41829795 , New Delhi , roopayansociety@gmail.com ,, India ," D-240, First Floor, Sarvodaya Enclave", http://roopayan.org.in
 09711885369 , Roshni A Guiding Light Society,Delhi, 011-22733827 , Delhi , roshni-aguidinglight@hotmail.com ,, India ," 8G, Deepa Apartments, Plot No. 10, IP Extension", NO website is listed 
 9868103558 , Roshni Foundation Trust,Delhi, 011-22236529 , Delhi , kyaroshni@gmail.com ,, India ," 110, Shikha Apartments, I.P.Extension, Delh - 110092i", http://www.roshnifoundation.net
 9891028299 , Rotaract Club Of Nsit Society,Delhi, 098-18393398 , New Delhi , nsitrotaract@gmail.com , 9891028299 , India , A2A111 Janak Puri New Delhi 110058, NO website is listed 
 9871503936 , Route Of Human Development Society Society,Delhi, 011-65633672 , New Delhi , rhds2012@gmail.com ,, India ," Q-140 GALI NO-8, MOHAN GARDEN NEW DELHI-110059,", NO website is listed 
 9971375237 , Royal Foundation Society,Delhi, 011-22182593 , New Delhi , rightsdelhi@gmail.com ,, India ," D-45, STREET NO.-9 BRAHMPURI DELHI", NO website is listed 
 7503219170 , Rozgar Dhaba Foundation Trust,Delhi, 0452-4347535 , Delhi , rozgardhaba@gmail.com ,, India ," Flat No.204 Radhika Apartments, pocket-1 Dwarka sec 14, Delhi-110078", NO website is listed 
 9968304204 , Rrs Memorial Trust Trust,Delhi, 011-25353278 , New Delhi , rrsmtrust@rediffmail.com ,, India ," RRSM Trust A-29, Bhagwqati Garden, (Behind Dwarka Mor Metro Station), Najafgarh Road, New Delhi -110059", http://www.rrsmtrust.org
 9810529339 , Rudraksh Development Orgnisation Trust,Delhi, 011-22784837 , Delhi , rudrakshdevelopmentorgnisation@gmail.com ,, India , 1/118-119 block no 1 trilok puri mayur vihar delhi 110091, http://rudrakshorg.org
 9211245448 , Rural Area Amenities Home Society,Delhi, 0120-3062836 , New Delhi , raah.mission@gmail.com , 9211245448 , India ," C-290, Vikaspuri, New Delhi-110018", http://raahmission.com
 9312412055 , Rural Association For Womens Alligatory Tribute Society,Delhi, 011-25382526 , New Delhi , rawatorg@gmail.com ,, India ," RZ - 222, Shiv Block, Raghu Nagar, Opp. Janak Cinema, New Delhi", http://www.ngo-rawat.org
 9871777006 , Rural Developement Foundation Of India Society,Delhi, 011-27313031 , Delhi , rahuldida@rediff.com ,, India ," S.D. - 71, Tower Apts., Pritampura, Delhi 110034", NO website is listed 
 09818418128 , Rural Development Organisation Society,Delhi, 011-26106573 , Delhi , rdo2001@gmail.com ,, India , RURAL DEVELOPMENT ORGANISATION D-1882 JAHANGIRPURI DELHI 110033, NO website is listed 
 9212221724 , Rural Education And Cultural Association Society,Delhi, 011-28016818 , New Delhi , reca.ngo@gmail.com , 9212221724 , India ," Reca Complex, shyam vihar, Khaira Road, Najafgarh, New Delhi - 110043", http://recaworld.com
 9999001591 , Rural House Society Society,Delhi, 0120-4262548 , Delhi , anil.kujur@ruralhousesociety.org ,, India ," Shop No. 1-7, Second Floor, Dharmpal Awana Market, Sector 27, Near Atta Metro Station, Noida -201301. U.P. India. Reg:- B-1, Plot No. 16, Kalka Mandir Gali, Village Dhirpur, Delhi - 110009.", http://www.ruralhousesociety.org
 9999611712 , Rural India Development Foundation Society,Delhi, 011-26264826 , New Delhi , vruralindia@gmail.com ,, India ," S- 38 Type - IV( Special) HUDCO Place, Andrews Ganj New Delhi -110049", http://ridf.in
 09810979012 , Rural Institute Of Skill And Enterprise Development Of India Section 25 Company,Delhi, 011-43011798 , Delhi , simmi@riseindia.net.in ,, India ," B- 701, Rose Wood Apartments, Mayur Vihar- I Extn., Delhi- 110 091", http://www.riseindia.net.in
 9873419088 , S B Educational Society Society,Delhi, 011-25525113 , New Delhi , sbesd@rediffmail.com ,, India ," SB Educational Society, 91, Site-I, Najafgarh Road, Vikas Puri, New Delhi - 110018.", NO website is listed 
 09910307228 , S L Foundation Trust,Delhi, 09910-307228 , New Delhi , sabusteephen73@yahoo.co.in ,, India ," Sabu Steephen, S.L.Foundation, Flat.No.400,Pocket-A, SECTOR-17,DWARKA", NO website is listed 
 9873574843 , Saad Human Development Organisation Trust,Delhi, 011-98735748 , New Delhi , rahberislam@gmail.com ,, India ," RZ-125/15 GALI NO.-15 TUGHALKABAD EXTENSION, NEW DELHI", http://www.saadngo.org
 9818273414 , Saakshi Kala Manch Society,Delhi,India,, saakshiindia@gmail.com ,, India , 12 A connaught place, NO website is listed 
 9818091134 , Saambhavi Society,Delhi, 011-43710317 , Delhi , saambhavi.ngo@gmail.com ,, India ," 301,Triveni Complex, 2VeerSavarkar Block,Shakarpur Vikas Marg, Delhi-110092", http://saambhavi.org
 9971763062 , Saathi Samaaj Utthan Welfare Society Society Society,Delhi,India,, saathi.society@ymail.com ,, India ," 230/16, street no.4, Railway colony, Mandawali, Fazalpur, Delhi, 110092.", http://www.saathikendra.com
 9711054737 , Saativik Karma Research Foundation Society,Delhi, 011-26502404 , New Delhi , saativik@gmail.com ,, India ," H.No. F-412, V.P.O, Ghitorni, M.G. Road, New Delhi-110030", NO website is listed 
 9811409960 , Sab Ki Khushi Meri Khushi Society,Delhi, 9718-361007 , Delhi , news@oppositionnews.com ,, India ," azad khalid,102 markaz road,kaila bhatta,ghaziabad 201001, 21,sagar market dilshad garden Delhi-95", http://oppositionnews.com
 09871248630 , Sach Khand Educational Society Society,Delhi, 011-29053356 , Delhi , sach.k2002@gmail.com ,, India ," 74, c/o Hira Flour Mill, Madangir Village, New Delhi- 110062", NO website is listed 
 9716990913 , Sadbhawna Prayas Society,Delhi, 011-20400669 , New Delhi , sadbhawnaprayas@rediffmail.com ,, India ," House No-301, Village Mundhela Khurd,Najafgarh,", NO website is listed 
 09711980484 , Sadbhawna Vikas Sanstha Society,Delhi, 011-64674439 , Delhi , susheeljoshi49@yahoo.com ,, India ," D-43,main20 feet road,pratap nagar,saboli", NO website is listed 
 09873219394 , Sadhna Foundation Society,Delhi,India,, rg@sadhna.com ,, India ," 38 Rani Jhansi Road, Jhandewalan, New Delhi - 110055", NO website is listed 
 9810105441 , Sadhya A Unit Of Performing Arts Society,Delhi, 011-26693030 , New Delhi , sadhya@sadhya.com ,, India ," B-96, Shivalik", http://www.sadhya.com
 8130056411 , Saeem Educational Trust Trust,Delhi, 011-23968230 , Delhi , saeem_edu_trust@yahoo.com , 8130056411 , India ," 561-62, Ganj Meeri Khan, Behind Delite Cinema, New Delhi-110002", NO website is listed 
 07838892001 , Safe Ngo Society,Delhi, 011-28331920 , New Delhi , safe-india@india.com ,, India ," B-118 J.J Colony Khyala New Delhi , 110018", NO website is listed 
 9899480653 , Safe Road Foundation Trust,Delhi,India,, foundation.sr@gmail.com ,, India ," C-32, IInd Floor, Jangpura-B, New Delhi-110014", http://saferoadfoundation.org
 9818909424 , Safework Awareness Foundation And Enviroencouragements Society,Delhi, 011-28083836 , New Delhi , majumdarkk@outlook.com ,, India ," C/o K K Majumdar DJA Apartments, Flat No. 526 Plot No. 1A, Sector-13, New Delhi-110078.", http://www.reddot.in
 09811166647 , Sahabhagit A Society,Delhi, 011-65295381 , Delhi Uttarakhand , alphaserve1@gmail.com ,, India ," D 77, Karam Pura, Shivaji Marg, New Delhi 110 015", NO website is listed 
